tweet_id,lang,possibly_sensitive,created_at,text,type,clean_tweet
1465177761631199238,tl,False,2021-11-29T04:36:14.000Z,grabe makahilak ang after credits sa black widow 🥺,,"['black', 'widow', 'makahilak', 'credit', 'grabe', 'ang', 'sa']"
1465177752881958919,th,False,2021-11-29T04:36:12.000Z,"แพลนหลังสอบเสร็จ
-Black Widow
-ซีรีส์วันด้า
-ชางชี
-Eternals
-ซีรีส์ ncis / bones(ถ้าหาได้TT)
-ซีรีส์แซมบัค
-ซีรีส์โลกิ
-ซีรีส์พี่คลิ้นท์",,"['besrcch', 'widow', 'black', '/', '(', '`', 'ncis', 'chiiriisolki', 'chiiriisphiikhlinth', ')', 'chiiriiswandaa', 'bone', 'thaahaaaidtt', 'chiiriisaechmbakh', 'chaangchii', 'chiiriis', 'eternals', 'aephlnhlangs']"
1465177699111116802,en,False,2021-11-29T04:35:59.000Z,#ParaVencerAThanos TE AMO BLACK WIDOW,,"['widow', 'te', 'black', 'amo']"
1465177552377585664,es,False,2021-11-29T04:35:24.000Z,"iba a ver black widow pero fue mejor ver boys meet world jajajajaja, es q estoy a nada de terminar",,"['mejor', 'q', 'black', 'widow', 'jajajajaja', 'pero', 'estoy', 'iba', 'ver', 'world', 'meet', 'e', 'fue', 'boy', 'nada', 'de', 'terminar']"
1465177196495093766,en,True,2021-11-29T04:33:59.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465177091520053252,pt,False,2021-11-29T04:33:34.000Z,"Achei Shang Chi apenas ok.
Menos ok do que achei Black Widow ok.",,"['apenas', 'black', 'widow', 'shang', 'chi', 'ok', 'achei', 'que', 'menos']"
1465176826154790913,en,False,2021-11-29T04:32:31.000Z,@bruno_853 Acabou de ver Black widow?,replied_to,"['black', 'widow', '853', 'ver', '?', 'de', 'acabou']"
1465176489633062912,en,False,2021-11-29T04:31:11.000Z,"@99sIoth Tho i didn't find black widow's character intresting in it
Others did a good job",replied_to,"['widow', 'black', ""'s"", 'tho', 'others', 'good', 'character', 'intresting', 'find', 'job']"
1465176395953229833,en,False,2021-11-29T04:30:49.000Z,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,retweeted,"['widow', 'black', 'rt', 'avenger', 'flying', 'rest']"
1465176353934770178,en,False,2021-11-29T04:30:39.000Z,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",retweeted,"['stark', 'black', 'widow', 'rt', 'maymer', 'toni', 'mcu', 'one', 'endgame']"
1465176070571769857,en,False,2021-11-29T04:29:31.000Z,"black widow
captain america
thor
iron man
hawkeye
hulk",replied_to,"['thor', 'widow', 'black', 'captain', 'iron', 'america', 'hawkeye', 'man', 'hulk']"
1465176050699149313,en,False,2021-11-29T04:29:26.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465175971305340938,en,False,2021-11-29T04:29:07.000Z,#ParaVencerAThanos TE AMO BLACK WIDOW!!,,"['!', 'te', 'widow', 'black', 'amo']"
1465175211074998276,en,False,2021-11-29T04:26:06.000Z,"RT @HorrorDNA: #KindleDeal! For you #comics lovers, there are tons of @Marvel Epic collections on sale for just $3.99 each. Tons to choose…",retweeted,"['!', 'lover', '3', 'sale', 'rt', 'ton', '99', 'choose', 'collection', 'epic', '$']"
1465175161716428800,en,False,2021-11-29T04:25:54.000Z,"https://t.co/6kNI8Pl4QZ USA Warlock Widow 4-string Bass / Black 
https://t.co/zMj2yemjgF https://t.co/qaa9nZdIZG",,[]
1465174851581186048,es,False,2021-11-29T04:24:40.000Z,ni para conseguir entradas para ver black widow la pasé tan mal,,"['la', 'black', 'widow', 'mal', 'tan', 'para', 'ver', 'ni', 'conseguir', 'entradas', 'pase']"
1465174839229140994,en,True,2021-11-29T04:24:37.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465174637994815490,nl,False,2021-11-29T04:23:49.000Z,"https://t.co/6MliahQaDM: gratis Film leihen z.B. Jungle Cruise, Black Widow, Godzilla vs Kong #brdealz - https://t.co/fg726nNsqS",,[]
1465174617212043271,en,False,2021-11-29T04:23:45.000Z,"RT @SketchyBarnes: hi im new to mcutwt!!! 🥰if u like wandavision, loki, tfatws, black widow and mcu in general, lets be moots ! please rt &lt;3",retweeted,"['black', 'rt', 'please', 'tfatws', 'widow', 'loki', 'u', '&', 'mcutwt', 'mcu', 'hi', 'wandavision', 'new', 'moot', '!', 'like', '3', 'general', 'I', 'let', 'lt']"
1465174519283269635,en,False,2021-11-29T04:23:21.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465174280014946304,en,False,2021-11-29T04:22:24.000Z,"hi im new to mcutwt!!! 🥰if u like wandavision, loki, tfatws, black widow and mcu in general, lets be moots ! please rt &lt;3",,"['black', 'rt', 'please', 'tfatws', 'widow', 'loki', 'u', '&', 'mcutwt', 'mcu', 'hi', 'wandavision', 'new', 'moot', '!', 'like', '3', 'general', 'I', 'let', 'lt']"
1465174266589155328,en,False,2021-11-29T04:22:21.000Z,"RT @definingdisney: @ThiefCGT We loved Black Widow!! Only major issue is that we should’ve gotten it sooner, like where it actually takes p…",retweeted,"['!', 'like', 'widow', 'black', 'take', 'rt', 'sooner', 'major', 'issue', 'actually', 'p', 'gotten', 'loved']"
1465174021281128451,en,False,2021-11-29T04:21:22.000Z,"RT @imaginejim: Hey @marvelchampions community, as my bio suggests, I like to ask random questions so here is one:

What champion has the b…",retweeted,"['like', 'question', 'random', 'one', 'rt', 'suggests', 'b', 'hey', 'community', 'ask', 'bio', 'champion']"
1465173917849505799,en,False,2021-11-29T04:20:58.000Z,"RT @TinyWidowDancer: 𝙉𝙤𝙩𝙝𝙞𝙣𝙜 𝙡𝙖𝙨𝙩𝙨 𝙛𝙤𝙧𝙚𝙫𝙚𝙧.

Natasha Romanoff 

Black Widow, Descriptive, Based on MCU and Comics, NSFW 18+, Bisexual, Cros…",retweeted,"['18+', 'black', 'widow', 'descriptive', 'last', 'natasha', 'rt', 'romanoff', 'cro', 'based', 'bisexual', 'forever', 'Nothing', 'mcu', 'comic', 'nsfw']"
1465173905363152899,en,False,2021-11-29T04:20:55.000Z,RT @lovelyYeyeP: Te amo black widow #ParaVencerAThanos https://t.co/ajyisasaxW,retweeted,"['te', 'widow', 'black', 'amo', 'rt']"
1465173768876158978,en,False,2021-11-29T04:20:22.000Z,"RT @imaginejim: Hey @marvelchampions community, as my bio suggests, I like to ask random questions so here is one:

What champion has the b…",retweeted,"['like', 'question', 'random', 'one', 'rt', 'suggests', 'b', 'hey', 'community', 'ask', 'bio', 'champion']"
1465173667311230978,en,False,2021-11-29T04:19:58.000Z,"Hey @marvelchampions community, as my bio suggests, I like to ask random questions so here is one:

What champion has the best Heavy Attack ANIMATION (not ability based, just looks cool)?

I'm sure I'll see a lot of Doom, Apoc &amp; CGR but for me, it is Black Widow (Claire Voyant).",,"['black', 'attack', 'doom', '?', 'lot', 'ask', 'see', 'one', '(', 'random', 'widow', 'voyant', '&', 'hey', 'cgr', 'claire', 'suggests', 'bio', 'heavy', 'sure', ')', 'animation', 'community', 'apoc', 'ability', 'like', 'question', 'cool', 'amp', 'I', 'not', 'based', 'best', 'look', 'champion']"
1465173631332352005,en,False,2021-11-29T04:19:49.000Z,@SmashleyFC And timeline is mostly in release order except black widow and captain marvel and captain America the first avenger,replied_to,"['avenger', 'black', 'widow', 'captain', 'order', 'timeline', 'america', 'except', 'marvel', 'first', 'mostly', 'release']"
1465173617600253961,en,False,2021-11-29T04:19:46.000Z,RT @celebs_hotspot: Boobies &amp; Booties of Black Widow https://t.co/ynHFWOTQlY,retweeted,"['black', 'widow', 'rt', 'booby', 'amp', '&', 'hotspot', 'booty']"
1465173405133594635,en,False,2021-11-29T04:18:56.000Z,@diometrics Noooooooooo! Spiders good! Spiders eat mosquitos! My dad was bit by a black widow and temporarily paralyzed! Spiders are cute and sometimes fuzzy! Such good bugs!,replied_to,"['!', 'black', 'spider', 'dad', 'widow', 'cute', 'mosquito', 'sometimes', 'fuzzy', 'eat', 'good', 'noooooooooo', 'paralyzed', 'bit', 'temporarily', 'bug']"
1465173260287500288,en,False,2021-11-29T04:18:21.000Z,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,retweeted,"['black', 'widow', 'scarlett', 'johansson', 'rt', ""'"", '2021', ')', '(']"
1465173065713729543,en,False,2021-11-29T04:17:35.000Z,"@ThiefCGT We loved Black Widow!! Only major issue is that we should’ve gotten it sooner, like where it actually takes place in the canon. Story still was worth telling, but Nat deserved her solo movie a long time ago, y’all",replied_to,"['black', 'take', 'sooner', 'major', 'gotten', 'long', 'movie', 'deserved', 'widow', 'telling', 'place', 'worth', 'solo', 'loved', 'still', 'issue', 'actually', 'nat', '!', 'like', 'time', 'ago', 'canon', 'story']"
1465172843012964352,en,False,2021-11-29T04:16:42.000Z,"Black Widow bland! (I do like Florence Pugh, though.)",,"['!', 'like', 'widow', 'black', 'bland', 'i', 'though', ')', 'pugh', 'florence', '(']"
1465172793624973319,en,False,2021-11-29T04:16:30.000Z,"@Wick014 1. Suicide squad
2. Wandavision
3. Shang chi
4. Justice league
5. Venom 2
6. Black widow
7. Loki
8. Falcon and the winter soldier ( didn't finish)

Didn't watch eternals or what if.",replied_to,"['black', 'soldier', '4', '(', 'widow', 'loki', '7', 'justice', 'squad', 'finish', 'wandavision', 'league', ')', 'venom', 'chi', '6', '2', 'suicide', 'eternals', '3', 'watch', 'shang', '1', 'falcon', 'winter', '5', '8']"
1465172418251526147,en,False,2021-11-29T04:15:00.000Z,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",retweeted,"['stark', 'black', 'widow', 'rt', 'maymer', 'toni', 'mcu', 'one', 'endgame']"
1465172099752869891,en,False,2021-11-29T04:13:44.000Z,"RT @justgrabmywater: hey #mcutwt i'm not new but i'm trynna be more active on here bc it's fun so yeah some characters i like are  
⁃captai…",retweeted,"['like', 'trynna', 'captai', 'yeah', 'rt', 'bc', 'I', 'hey', 'new', 'character', 'fun', 'active']"
1465172030903488518,en,False,2021-11-29T04:13:28.000Z,@TTHOOM @gonzagonzalez91 @FandomMenaceLs It has nothing to do with a female lead. No one liked bre. Then when the movie came out she was wooden as hell cause she was suppressing her emotions due to the kree brainwashing.  Ppl wanted a black widow movie for a long time and wandavison was well received as well.,replied_to,"['black', 'ppl', 'emotion', 'female', 'came', 'long', 'movie', 'one', 'due', 'widow', 'received', 'hell', 'liked', 'kree', 'wanted', 'wooden', 'lead', 'brainwashing', 'bre', 'suppressing', 'time', 'nothing', 'well', 'wandavison']"
1465171973080768512,en,False,2021-11-29T04:13:14.000Z,"1. WandaVision - 9.6/10
2. Shang-Chi - 9.3/10
3. The Suicide Squad - 9.2/10
4. Loki - 9.1/10
5. Eternals - 8.5/10
6. Falcon &amp; Winter Soldier - 8.4/10
7. Black Widow - 8.2/10
8. Snyder’s Justice League - 7.7/10
9. Venom 2 - 7.5/10
10.What If? - 7.5/10",replied_to,"['black', 'soldier', '1/10', '4', '?', 'if', '10', 'widow', 'loki', '7', 'snyder', '&', '6/10', 'justice', '9', 'squad', '2/10', 'wandavision', '7/10', ""'s"", 'league', '3/10', 'venom', 'chi', '6', '5/10', '2', 'suicide', 'eternals', '3', '4/10', 'shang', '1', 'amp', 'falcon', 'winter', '5', '8']"
1465171887906983936,en,False,2021-11-29T04:12:54.000Z,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,retweeted,"['black', 'widow', 'scarlett', 'johansson', 'rt', ""'"", '2021', ')', '(']"
1465171829878833153,en,False,2021-11-29T04:12:40.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465171636764565504,en,False,2021-11-29T04:11:54.000Z,|| the Lady/Lady!Six would be Black Widow or Silk. Child Six would be Jubilee or Hit-girl.,,"['!', 'black', 'lady/lady', 'widow', 'would', 'child', '||', 'girl', 'jubilee', 'hit', 'silk', 'six']"
1465171629865152517,en,True,2021-11-29T04:11:52.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465171615944167428,es,False,2021-11-29T04:11:49.000Z,"Wey me estoy dando cuenta qur hay una película donde salen thor, loki, black widow, hulk, iron man, spiderman y cao América juntos?!!!!",,"['black', 'spiderman', '?', 'man', 'cao', 'widow', 'loki', 'pelicula', 'america', 'donde', 'wey', 'salen', 'thor', 'estoy', 'qur', '!', 'iron', 'hay', 'cuenta', 'junto', 'dando', 'hulk', 'una']"
1465171596813824002,en,False,2021-11-29T04:11:44.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465171534578913280,en,False,2021-11-29T04:11:30.000Z,@AsianWifeTakes This guy is gonna die soon and black widow inherit his house and all savings,replied_to,"['black', 'going', 'widow', 'saving', 'soon', 'inherit', 'guy', 'house', 'die']"
1465171485748826116,en,False,2021-11-29T04:11:18.000Z,@DMcWildin That too idk their new writers don’t even try with the dialogue or the scripts. Like especially the black widow writers like how  do you have task master has a man as more in-depth characters  then just change it,replied_to,"['idk', 'writer', 'like', 'black', 'widow', 'master', 'change', 'task', 'try', 'script', 'depth', 'even', 'man', 'dialogue', 'especially', 'new', 'character']"
1465171279036788748,en,False,2021-11-29T04:10:29.000Z,Black Widow movie was pretty cool,,"['widow', 'black', 'cool', 'pretty', 'movie']"
1465171254827433987,ja,False,2021-11-29T04:10:23.000Z,私はマウスがLogicool G502 Hero、キーボードがRazer Black Widowのオレンジ軸デス。,,"['black', 'kibodogarazer', 'widownoorenziZhou', 'hamausugalogicool', 'Si', 'desu', 'hero', 'g502']"
1465171116146659328,en,False,2021-11-29T04:09:50.000Z,RT @lovelyYeyeP: Te amo black widow #ParaVencerAThanos https://t.co/ajyisasaxW,retweeted,"['te', 'widow', 'black', 'amo', 'rt']"
1465171038170279936,en,False,2021-11-29T04:09:31.000Z,Te amo black widow #ParaVencerAThanos https://t.co/ajyisasaxW,,"['widow', 'te', 'black', 'amo']"
1465170950710726662,en,False,2021-11-29T04:09:10.000Z,RT @studios_queen: Take a closer look at the incredible Black Widow Black &amp; White Suit 1/4 Scale Statues https://t.co/U8JAfzGtY1 via @YouTu…,retweeted,"['suit', 'black', 'widow', 'statue', '1/4', 'rt', 'scale', 'amp', '&', 'closer', 'white', 'incredible', 'queen', 'take', 'look']"
1465170448438628356,en,False,2021-11-29T04:07:11.000Z,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",retweeted,"['stark', 'black', 'widow', 'rt', 'maymer', 'toni', 'mcu', 'one', 'endgame']"
1465170395124932619,en,False,2021-11-29T04:06:58.000Z,"Especially given the success of Winter Soldier, so weird that Marvel didn’t think a Black Widow movie would sell",,"['weird', 'black', 'widow', 'success', 'would', 'soldier', 'think', 'marvel', 'given', 'winter', 'movie', 'especially', 'sell']"
1465170394961391619,en,False,2021-11-29T04:06:58.000Z,@TheClemReport Has to watch Black Widow before Hawkeye though,replied_to,"['widow', 'black', 'watch', 'though', 'hawkeye']"
1465170325054713860,en,False,2021-11-29T04:06:41.000Z,@Irwinator2020 *gasp* you take that back! midsommar was masterpiece. i trade black widow for midsommar eventhough yelena is my baby girl,replied_to,"['!', 'black', 'widow', 'midsommar', 'gasp', 'baby', 'trade', 'masterpiece', 'yelena', 'girl', 'take', 'eventhough', 'back', '*']"
1465170303944839171,en,False,2021-11-29T04:06:36.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465170092048666633,en,True,2021-11-29T04:05:46.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465169957805826049,es,False,2021-11-29T04:05:14.000Z,perdón pero mi único propósito en la vida era tener la película de black widow y verla en el cine y una vez q pude cumplirlo medio (bastante) q me chupa un huevo si no tengo la guita para ver una de marvel en el cine a menos q aparezca wanda ahi tome mi dinero querido hoyts,,"['q', 'medio', 'black', 'pero', 'mi', 'aparezca', 'tengo', 'un', 'dinero', '(', 'si', 'era', 'wanda', 'widow', 'pelicula', 'verla', 'marvel', 'querido', 'menos', 'ahi', 'unico', 'huevo', 'cumplirlo', 'bastante', 'el', ')', 'para', 'en', 'hoyts', 'la', 'de', 'tome', 'tener', 'pude', 'perdon', 'proposito', 'guita', 'ver', 'vida', 'chupa', 'cine', 'vez', 'una']"
1465169890919202816,en,False,2021-11-29T04:04:58.000Z,@rosessinn LIKE????? they had they ready to go for black widow and shang chi what is this 😭,replied_to,"['like', 'go', 'black', 'widow', 'shang', '?', 'chi', 'ready']"
1465169794634711041,en,False,2021-11-29T04:04:35.000Z,Watched Black Widow with Zurako on Disney+ last night. It’s all right. https://t.co/Ly6RUJ5cNS,,"['widow', 'black', 'zurako', 'night', 'right', 'last', 'disney+', 'watched']"
1465169745301450760,en,False,2021-11-29T04:04:23.000Z,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",retweeted,"['avenger', 'HAWKEYE', 'BARTON', 'master', 'shield', 'former', 'rt', 'agent', 'marvel', 'alternative', 'based', '~', 'marksman', 'universe', 'CLINT', '/', 'comic']"
1465169547787481088,en,False,2021-11-29T04:03:36.000Z,"#NOWPLAYING Iggy Azalea - Black Widow 

CLICK HERE TO LISTEN 
➡️ https://t.co/vOgEUK2yXd  

#freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40 Follow us @freqnetwork",,"['black', 'widow', 'azalea', 'listen', 'u', 'iggy', 'follow', 'click']"
1465169398533173249,pt,False,2021-11-29T04:03:00.000Z,"RT @GNGeekNation: #Dune atingiu a marca de 102.2 na bilheteria doméstica.

Mundialmente o filme chegou a marca de 374.2 Milhões de Dólares.…",retweeted,"['374', 'dolares', 'rt', 'marca', 'na', 'bilheteria', 'milhoes', 'mundialmente', '102', 'chegou', 'domestica', 'de', '2', 'atingiu', 'filme']"
1465168978893021189,en,False,2021-11-29T04:01:20.000Z,@RebelliousCheez she's been Black Widow since the Avengers movie. so they thought she should have been Asian before that?,replied_to,"['since', 'widow', 'black', 'thought', 'that', '?', 'avenger', 'movie', 'asian']"
1465168917534543881,en,False,2021-11-29T04:01:06.000Z,who wants to buy me yelena’s lesbian vest from black widow? i deserve it,,"['want', 'black', 'widow', ""'s"", 'vest', 'buy', '?', 'yelena', 'deserve', 'lesbian']"
1465168607852351495,en,False,2021-11-29T03:59:52.000Z,@PGIRPod @DipDeity @Hugh_Henne @iHeartRadio Get a GMC SIERRA Black widow.,replied_to,"['black', 'widow', 'gmc', 'henne', 'sierra', 'get']"
1465167927317987336,en,False,2021-11-29T03:57:10.000Z,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",retweeted,"['q', 'boyz', '211128', 'iron', 'captain', 'hero', 'rt', 'sangyeon', ')', 'america', 'everline', 'marvel', 'to', 'man', '(', 'offline']"
1465167809516752897,en,False,2021-11-29T03:56:41.000Z,i think a black widow needed a rewatch anyways,,"['widow', 'black', 'think', 'anyways', 'rewatch', 'needed']"
1465167774158884869,en,True,2021-11-29T03:56:33.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465167757519904772,es,False,2021-11-29T03:56:29.000Z,"@mommyshark_l No ves que esta ensayando como la ""Black Widow"" de Anvengers ?👍 https://t.co/wGElFDkuz9",replied_to,"['anvengers', 'la', 'black', 'que', 'widow', 'como', 'f', '?', 'ensayando', 'l', 'de', 'esta']"
1465167661852246025,en,False,2021-11-29T03:56:06.000Z,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,retweeted,"['!', 'slut', 'slave', 'never', 'rt', 'decided', 'villa', 'use', 'anal', 'pool', 'oral', 'fun', 'perse', 'get']"
1465167594663542790,en,False,2021-11-29T03:55:50.000Z,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,retweeted,"['black', 'widow', 'captain', 'scarlett', 'johansson', 'lulamae', 'rt', 'little', 'america', 'evans', 'fan', 'chris']"
1465167555828477952,en,False,2021-11-29T03:55:41.000Z,"catching up on Marvel films. 
Black Widow : fine. didn’t do a lot for me personally. Florence Pugh a gem though.
Shang-Chi : A+ superhero movie content. Very sick. Caught me off guard with the dragons.",,"['black', 'catching', 'lot', 'florence', 'movie', 'widow', 'sick', 'a+', 'personally', 'though', 'guard', 'marvel', 'gem', 'dragon', 'content', 'caught', 'superhero', 'chi', 'fine', 'film', 'shang', 'pugh']"
1465167531946168321,en,False,2021-11-29T03:55:35.000Z,RT @natashasmygem: black widow and shang-chi added to the iconic marvel introduction scene so true https://t.co/Nnc64QDhf3,retweeted,"['iconic', 'widow', 'black', 'added', 'scene', 'shang', 'rt', 'true', 'marvel', 'introduction', 'chi']"
1465167182694961155,en,True,2021-11-29T03:54:12.000Z,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,retweeted,"['black', 'widow', 'content', 'super', 'join', 'lot', 'rt', ')', 'fan', 'hot']"
1465166986678128650,in,False,2021-11-29T03:53:25.000Z,@fucias kan di post credit black widow dia kayak ada dendam sama hawkeye,replied_to,"['ada', 'black', 'widow', 'sama', 'di', 'dia', 'post', 'hawkeye', 'kan', 'credit', 'dendam', 'kayak']"
1465166959188840449,en,False,2021-11-29T03:53:19.000Z,Twinnym50MC BLACK=WIDOW=MARK LEE MCCORMICK CONNELL RAFTBONE HOSPITABLE CAUGHT PRAY I MAKE IT TO GIVE TO PRO https://t.co/SseAMoH72B,,"['black=widow=mark', 'lee', 'raftbone', 'caught', 'make', 'mccormick', 'hospitable', 'pro', 'give', 'connell', 'pray', 'twinnym50mc']"
1465166687213395975,es,False,2021-11-29T03:52:14.000Z,"@camilin_pelukin @DarechiZ @TheSpeedster05 Black widow debió ser una película de origen, que es eso de un villano que es poderoso por sus hormonas masculinas XDDD Y NI HABLAR DE WANDAVISION, honestamente casi me quedo dormido los primeros caps, los chistes en su mayoría son malisimos como el de visión con la papaya",replied_to,"['con', 'black', 'origen', 'debio', 'xddd', 'casi', 'quedo', 'hormonas', 'chistes', 'un', 'eso', 'que', 'widow', 'mayoria', 'sus', 'pelicula', 'pelukin', 'malisimos', 'son', 'una', 'papaya', 'primeros', 'honestamente', 'los', 'poderoso', 'wandavision', 'cap', 'vision', 'dormido', 'el', 'por', 'en', 'la', 'de', 'su', 'hablar', 'ser', 'como', 'e', 'ni', 'villano', 'masculinas']"
1465166193778728964,en,False,2021-11-29T03:50:16.000Z,RT @lady_perse: We decided to get some fun and use this slave as our anal and oral slut. We did in in our villa neer the pool! @MistressMav…,retweeted,"['!', 'slut', 'slave', 'never', 'rt', 'decided', 'villa', 'use', 'anal', 'pool', 'oral', 'fun', 'perse', 'get']"
1465166102246395908,en,False,2021-11-29T03:49:54.000Z,@ClumpyPro razor black widow v2 tournament edition,replied_to,"['widow', 'black', 'v2', 'razor', 'tournament', 'edition']"
1465165873069522945,en,False,2021-11-29T03:49:00.000Z,"RT @sawakatecos: Some of you like my Black Widow cosplay so maybe you'll also like my Patre0n page 

https://t.co/KwjV0Jesvs https://t.co/K…",retweeted,"['like', 'black', 'widow', 'maybe', 'cosplay', 'patre0n', 'rt', 'also', 'page']"
1465165752688791558,en,False,2021-11-29T03:48:31.000Z,Need to pee but there’s a giant black widow living behind the toilet considering the bushes out back v strongly,,"['living', 'black', 'widow', 'toilet', 'behind', 'strongly', 'pee', 'giant', 'bush', 'need', 'considering', 'v', 'back']"
1465165693947625472,en,True,2021-11-29T03:48:17.000Z,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,retweeted,"['black', 'widow', 'scarlett', 'johansson', 'rt', ""'"", '2021', ')', '(']"
1465165526213218308,es,False,2021-11-29T03:47:37.000Z,"Me cagó en todoOoO no tengo entradas para Spiderman. 

Me wa ver black widow pa pasar la pEna",,"['la', 'black', 'widow', 'pena', 'pa', 'para', 'cago', 'ver', 'spiderman', 'en', 'tengo', 'todoooo', 'entradas', 'wa', 'pasar']"
1465165297246097408,en,False,2021-11-29T03:46:42.000Z,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",retweeted,"['stark', 'black', 'widow', 'rt', 'maymer', 'toni', 'mcu', 'one', 'endgame']"
1465165110234820612,es,False,2021-11-29T03:45:58.000Z,"@Its_Infinait @DarechiZ @TheSpeedster05 Jajajajaj literal les gustó mas WandaVision por el romance y toda esa huevada, cuando fue muy mala, te puede gustar, si, pero despreciar a las otras y alabar a esa naaaa. Black Widow literal fue muy innecesaria, lo único útil fue introducir a Yelena",replied_to,"['puede', 'otras', 'black', 'pero', 'romance', 'toda', 'lo', 'gusto', 'ma', 'infinait', 'esa', 'si', 'mala', 'te', 'widow', 'cuando', 'despreciar', 'muy', 'le', 'introducir', 'unico', 'wandavision', 'literal', 'la', 'el', 'por', 'gustar', 'naaaa', 'innecesaria', 'jajajajaj', 'util', 'fue', 'yelena', 'alabar', 'huevada']"
